,Country Name,Country Code,Series Name,Mean (2000-2019)
471,Turks and Caicos Islands,TCA,"Cause of death, by non-communicable diseases (% of total)",
472,Tuvalu,TUV,"Cause of death, by non-communicable diseases (% of total)",
473,Uganda,UGA,"Cause of death, by non-communicable diseases (% of total)",22.9624773047858
474,Ukraine,UKR,"Cause of death, by non-communicable diseases (% of total)",68.3412412864615
475,United Arab Emirates,ARE,"Cause of death, by non-communicable diseases (% of total)",53.9283397845482
476,Uruguay,URY,"Cause of death, by non-communicable diseases (% of total)",64.0628937041202
477,Uzbekistan,UZB,"Cause of death, by non-communicable diseases (% of total)",62.103767513305655
478,Vanuatu,VUT,"Cause of death, by non-communicable diseases (% of total)",54.246370911592095
479,"Venezuela, RB",VEN,"Cause of death, by non-communicable diseases (% of total)",49.49813281275577
480,Vietnam,VNM,"Cause of death, by non-communicable diseases (% of total)",60.044077434071376
481,Virgin Islands (U.S.),VIR,"Cause of death, by non-communicable diseases (% of total)",
482,West Bank and Gaza,PSE,"Cause of death, by non-communicable diseases (% of total)",
483,"Yemen, Rep.",YEM,"Cause of death, by non-communicable diseases (% of total)",37.91807720181673
484,Zambia,ZMB,"Cause of death, by non-communicable diseases (% of total)",24.205109600491024
485,Zimbabwe,ZWE,"Cause of death, by non-communicable diseases (% of total)",26.270704052899326
486,Africa Eastern and Southern,AFE,"Cause of death, by non-communicable diseases (% of total)",27.20966682968185
487,Africa Western and Central,AFW,"Cause of death, by non-communicable diseases (% of total)",22.11117605753735
488,Arab World,ARB,"Cause of death, by non-communicable diseases (% of total)",50.76584983837547
489,Caribbean small states,CSS,"Cause of death, by non-communicable diseases (% of total)",57.70703342893884
490,Central Europe and the Baltics,CEB,"Cause of death, by non-communicable diseases (% of total)",68.4917267763731
491,Early-demographic dividend,EAR,"Cause of death, by non-communicable diseases (% of total)",47.394405740268176
492,East Asia & Pacific,EAS,"Cause of death, by non-communicable diseases (% of total)",62.28475484169745
493,East Asia & Pacific (excluding high income),EAP,"Cause of death, by non-communicable diseases (% of total)",62.34011616307115
494,East Asia & Pacific (IDA & IBRD countries),TEA,"Cause of death, by non-communicable diseases (% of total)",62.38095884802522
495,Euro area,EMU,"Cause of death, by non-communicable diseases (% of total)",67.39918780469895
496,Europe & Central Asia,ECS,"Cause of death, by non-communicable diseases (% of total)",66.93669936717976
497,Europe & Central Asia (excluding high income),ECA,"Cause of death, by non-communicable diseases (% of total)",66.32592094933796
498,Europe & Central Asia (IDA & IBRD countries),TEC,"Cause of death, by non-communicable diseases (% of total)",66.59676669841772
499,European Union,EUU,"Cause of death, by non-communicable diseases (% of total)",67.68154770724453
500,Fragile and conflict affected situations,FCS,"Cause of death, by non-communicable diseases (% of total)",31.380844192614198
501,Heavily indebted poor countries (HIPC),HPC,"Cause of death, by non-communicable diseases (% of total)",26.852809743717327
502,High income,HIC,"Cause of death, by non-communicable diseases (% of total)",65.78717921913737
503,IBRD only,IBD,"Cause of death, by non-communicable diseases (% of total)",
504,IDA & IBRD total,IBT,"Cause of death, by non-communicable diseases (% of total)",50.40469154406595
505,IDA blend,IDB,"Cause of death, by non-communicable diseases (% of total)",
506,IDA only,IDX,"Cause of death, by non-communicable diseases (% of total)",
507,IDA total,IDA,"Cause of death, by non-communicable diseases (% of total)",
508,Late-demographic dividend,LTE,"Cause of death, by non-communicable diseases (% of total)",64.24552019615152
509,Latin America & Caribbean,LCN,"Cause of death, by non-communicable diseases (% of total)",54.53341782852282
510,Latin America & Caribbean (excluding high income),LAC,"Cause of death, by non-communicable diseases (% of total)",54.37553457388913
511,Latin America & the Caribbean (IDA & IBRD countries),TLA,"Cause of death, by non-communicable diseases (% of total)",54.2944248979281
512,Least developed countries: UN classification,LDC,"Cause of death, by non-communicable diseases (% of total)",30.809685402918575
513,Low & middle income,LMY,"Cause of death, by non-communicable diseases (% of total)",50.14713363082551
514,Low income,LIC,"Cause of death, by non-communicable diseases (% of total)",28.157943937971723
515,Lower middle income,LMC,"Cause of death, by non-communicable diseases (% of total)",44.98057133125228
516,Middle East & North Africa,MEA,"Cause of death, by non-communicable diseases (% of total)",56.73069630456565
517,Middle East & North Africa (excluding high income),MNA,"Cause of death, by non-communicable diseases (% of total)",56.702635073206324
518,Middle East & North Africa (IDA & IBRD countries),TMN,"Cause of death, by non-communicable diseases (% of total)",56.702635073206324
519,Middle income,MIC,"Cause of death, by non-communicable diseases (% of total)",52.82692936358772
520,North America,NAC,"Cause of death, by non-communicable diseases (% of total)",66.13604398074835
521,Not classified,INX,"Cause of death, by non-communicable diseases (% of total)",
522,OECD members,OED,"Cause of death, by non-communicable diseases (% of total)",65.32493996959883
523,Other small states,OSS,"Cause of death, by non-communicable diseases (% of total)",40.0408839879075
524,Pacific island small states,PSS,"Cause of death, by non-communicable diseases (% of total)",57.05466830445228
525,Post-demographic dividend,PST,"Cause of death, by non-communicable diseases (% of total)",66.1092660760284
526,Pre-demographic dividend,PRE,"Cause of death, by non-communicable diseases (% of total)",24.163667954222824
527,Small states,SST,"Cause of death, by non-communicable diseases (% of total)",44.00880862919637
528,South Asia,SAS,"Cause of death, by non-communicable diseases (% of total)",45.34087300825905
529,South Asia (IDA & IBRD),TSA,"Cause of death, by non-communicable diseases (% of total)",45.34087300825905
530,Sub-Saharan Africa,SSF,"Cause of death, by non-communicable diseases (% of total)",25.003874023334774
531,Sub-Saharan Africa (excluding high income),SSA,"Cause of death, by non-communicable diseases (% of total)",25.000908414990924
532,Sub-Saharan Africa (IDA & IBRD countries),TSS,"Cause of death, by non-communicable diseases (% of total)",25.003874023334774
533,Upper middle income,UMC,"Cause of death, by non-communicable diseases (% of total)",62.67920285705952
534,World,WLD,"Cause of death, by non-communicable diseases (% of total)",53.1210199475651
535,,,"Cause of death, by non-communicable diseases (% of total)",0.0
536,Data from database: World Development Indicators,,"Cause of death, by non-communicable diseases (% of total)",0.0
537,Last Updated: 09/16/2022,,"Cause of death, by non-communicable diseases (% of total)",0.0
538,Argentina,ARG,Domestic general government health expenditure per capita (current US$),548.0854006975001
539,Australia,AUS,Domestic general government health expenditure per capita (current US$),2699.12996316
540,Brazil,BRA,Domestic general government health expenditure per capita (current US$),272.76475542000003
541,China,CHN,Domestic general government health expenditure per capita (current US$),157.7829506775
542,France,FRA,Domestic general government health expenditure per capita (current US$),2414.5969582475
543,Germany,DEU,Domestic general government health expenditure per capita (current US$),2819.6012522375
544,India,IND,Domestic general government health expenditure per capita (current US$),11.958828132499999
545,Indonesia,IDN,Domestic general government health expenditure per capita (current US$),29.501933637500002
546,Italy,ITA,Domestic general government health expenditure per capita (current US$),1665.9402196675
547,Japan,JPN,Domestic general government health expenditure per capita (current US$),2530.5835517125
548,"Korea, Rep.",KOR,Domestic general government health expenditure per capita (current US$),868.4153613225001
549,Mexico,MEX,Domestic general government health expenditure per capita (current US$),205.209075545
550,Netherlands,NLD,Domestic general government health expenditure per capita (current US$),2524.2241793274998
551,Russian Federation,RUS,Domestic general government health expenditure per capita (current US$),259.8723920675
552,Saudi Arabia,SAU,Domestic general government health expenditure per capita (current US$),548.2374690925001
553,Spain,ESP,Domestic general government health expenditure per capita (current US$),1416.62556937
554,Switzerland,CHE,Domestic general government health expenditure per capita (current US$),2145.6765978999997
555,Turkiye,TUR,Domestic general government health expenditure per capita (current US$),270.90556063500003
556,United Kingdom,GBR,Domestic general government health expenditure per capita (current US$),2554.23477402
557,United States,USA,Domestic general government health expenditure per capita (current US$),3552.8469906825003
558,Afghanistan,AFG,Domestic general government health expenditure per capita (current US$),2.7247099825
559,Albania,ALB,Domestic general government health expenditure per capita (current US$),
560,Algeria,DZA,Domestic general government health expenditure per capita (current US$),131.5188541125
561,American Samoa,ASM,Domestic general government health expenditure per capita (current US$),
562,Andorra,AND,Domestic general government health expenditure per capita (current US$),1330.695708015
563,Angola,AGO,Domestic general government health expenditure per capita (current US$),35.22461149
564,Antigua and Barbuda,ATG,Domestic general government health expenditure per capita (current US$),326.12895680500003
565,Armenia,ARM,Domestic general government health expenditure per capita (current US$),44.3396380725
566,Aruba,ABW,Domestic general government health expenditure per capita (current US$),
567,Austria,AUT,Domestic general government health expenditure per capita (current US$),2661.258708915
568,Azerbaijan,AZE,Domestic general government health expenditure per capita (current US$),48.0842803825
569,"Bahamas, The",BHS,Domestic general government health expenditure per capita (current US$),610.277405295
570,Bahrain,BHR,Domestic general government health expenditure per capita (current US$),447.6451264075
571,Bangladesh,BGD,Domestic general government health expenditure per capita (current US$),4.676795525
572,Barbados,BRB,Domestic general government health expenditure per capita (current US$),405.70468874249997
573,Belarus,BLR,Domestic general government health expenditure per capita (current US$),183.862126585
574,Belgium,BEL,Domestic general government health expenditure per capita (current US$),2630.3418588075
575,Belize,BLZ,Domestic general government health expenditure per capita (current US$),139.74763132500001
576,Benin,BEN,Domestic general government health expenditure per capita (current US$),5.10252754
577,Bermuda,BMU,Domestic general government health expenditure per capita (current US$),
578,Bhutan,BTN,Domestic general government health expenditure per capita (current US$),52.97322618
579,Bolivia,BOL,Domestic general government health expenditure per capita (current US$),91.42816876250001
580,Bosnia and Herzegovina,BIH,Domestic general government health expenditure per capita (current US$),242.730294055
581,Botswana,BWA,Domestic general government health expenditure per capita (current US$),217.8376155175
582,British Virgin Islands,VGB,Domestic general government health expenditure per capita (current US$),
583,Brunei Darussalam,BRN,Domestic general government health expenditure per capita (current US$),519.37063562
584,Bulgaria,BGR,Domestic general government health expenditure per capita (current US$),243.019262465
585,Burkina Faso,BFA,Domestic general government health expenditure per capita (current US$),8.920542925
